scheme_id,scheme_code,scheme_name,scheme_type,short_description,detailed_description,purpose,source_organization,ministry,implementing_agency,target_beneficiary,applicant_types,marginalized_group,target_groups,entrepreneur_type,sc_required,social_category,gender_condition,gender_requirement,age_min,age_max,income_limit,income_operator,income_definition,state_restriction,state_coverage,district_restriction,district_coverage,sector,activity_type,business_types,business_stage,new_unit_required,new_business_allowed,existing_unit_allowed,existing_business_allowed,business_registration_required,enterprise_size_requirement,education_applicable,vocational_training_applicable,support_type,benefit_description,loan_available,min_project_cost,max_project_cost,minimum_loan_amount,maximum_loan_amount,min_loan_amount,max_loan_amount,financing_percentage,beneficiary_contribution_percentage,subsidy_available,subsidy_percentage,subsidy_details,grant_available,grant_amount,interest_rate_min,interest_rate_max,interest_rate_type,repayment_period_min_months,repayment_period_max_months,repayment_frequency,moratorium_min_months,moratorium_max_months,moratorium_interest_mode,collateral_required,security_required,training_available,equipment_support,market_support,working_capital_support,application_mode,application_url,official_portal,application_steps,required_documents,helpline,official_source_url,source_title,source_document,source_page,source_section,source_published_date,effective_from,effective_to,scheme_version,previous_version,change_summary,last_verified_date,verification_status,scheme_status,notes,data_confidence,searchable_tags,normalization_note,raw_source_row,legacy_priority_raw
SIH26092-036,UNKNOWN,DAY-NRLM Community Investment Fund,UNKNOWN,Community Investment Fund grant up to ₹2.5 Lakh per SHG provided through Village Organizations for livelihood investments.,UNKNOWN,Community Investment Fund (CIF) support to Village Organizations for onwards lending to SHG members.,DAY-NRLM,Ministry of Rural Development,SRLMs / Village Organizations (VOs),Primary Federations / Village Organizations of Rural SHGs,"SHG_FEDERATION, VO",UNKNOWN,"SHG, RURAL_POOR",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,RURAL_ENTERPRISE,UNKNOWN,UNKNOWN,ANY_STAGE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,COMMUNITY_INVESTMENT_FUND,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,250000.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://svep.nrlm.gov.in/pdf/Final_Mid_Term_Report.pdf,Official source URL carried from original dataset; parameter-level source extraction pending,https://svep.nrlm.gov.in/pdf/Final_Mid_Term_Report.pdf,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Legacy values not independently supported by an extracted authoritative source were reset to UNKNOWN; see changelog and verification report.,2026-08-27,VERIFIED,UNKNOWN,Not eligible for deterministic financial matching until the scheme-specific official rule source is extracted.,LOW,UNKNOWN,No final embedding_text retained.,SIH26092-036,UNKNOWN
SIH26092-037,UNKNOWN,Agriculture Infrastructure Fund,UNKNOWN,3% interest subvention p.a. for bank loans up to ₹2 Crore and credit guarantee cover under CGTMSE for agri-infrastructure projects.,UNKNOWN,Financing post-harvest management infrastructure and community farming assets.,Department of Agriculture,Ministry of Agriculture and Farmers Welfare,NABARD / Commercial Banks / Cooperative Banks,"Farmers, Agri-Entrepreneurs, FPOs, PACS, Agri-Startups","INDIVIDUAL, FPO, PACS, STARTUP, COOPERATIVE",UNKNOWN,"FARMER, FPO, AGRI_STARTUP",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,AGRICULTURE,UNKNOWN,UNKNOWN,NEW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,INTEREST_SUBVENTION,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,20000000.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,3.0,3.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://agriinfra.dac.gov.in/,Official source URL carried from original dataset; parameter-level source extraction pending,https://agriinfra.dac.gov.in/,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Legacy values not independently supported by an extracted authoritative source were reset to UNKNOWN; see changelog and verification report.,2026-08-27,VERIFIED,UNKNOWN,Not eligible for deterministic financial matching until the scheme-specific official rule source is extracted.,LOW,UNKNOWN,No final embedding_text retained.,SIH26092-037,UNKNOWN
SIH26092-038,UNKNOWN,Kisan Credit Card – Fisheries Working Capital,UNKNOWN,Concessional working capital loans up to ₹2 Lakh under Kisan Credit Card (KCC) with 2% interest subvention and 3% prompt repayment incentive.,UNKNOWN,"Meeting working capital requirements of fishers and fish farmers for feed, seed, fuel, and maintenance.",Department of Fisheries,"Ministry of Fisheries, Animal Husbandry and Dairying","Commercial Banks, RRBs, Cooperative Banks","Fishers, Fish Farmers, SHGs, JLGs, Cooperatives","INDIVIDUAL, SHG, JLG, COOPERATIVE",UNKNOWN,"FISH_FARMER, FISHERMAN",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FISHERIES,UNKNOWN,UNKNOWN,EXISTING,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,WORKING_CAPITAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,200000.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,4.0,7.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://dof.gov.in/schemes/kisan-credit-card,Official source URL carried from original dataset; parameter-level source extraction pending,https://dof.gov.in/schemes/kisan-credit-card,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Legacy values not independently supported by an extracted authoritative source were reset to UNKNOWN; see changelog and verification report.,2026-08-27,VERIFIED,UNKNOWN,Not eligible for deterministic financial matching until the scheme-specific official rule source is extracted.,LOW,UNKNOWN,No final embedding_text retained.,SIH26092-038,UNKNOWN
SIH26092-039,UNKNOWN,PMKSY – Integrated Cold Chain,UNKNOWN,Capital grant up to ₹10 Crore (35% to 50% of storage/processing equipment cost) for integrated cold chain infrastructure.,UNKNOWN,Establishing integrated cold chain and preservation infrastructure from farm gate to consumer.,Ministry of Food Processing Industries,Ministry of Food Processing Industries,MoFPI / Banks / PMA,"Entrepreneurs, Food Processors, FPOs, Cooperatives","COMPANY, PARTNERSHIP, COOPERATIVE, FPO",UNKNOWN,"FOOD_PROCESSOR, FPO",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FOOD_PROCESSING,UNKNOWN,UNKNOWN,NEW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CAPITAL_GRANT,UNKNOWN,UNKNOWN,UNKNOWN,200000000.0,UNKNOWN,UNKNOWN,UNKNOWN,100000000.0,UNKNOWN,UNKNOWN,UNKNOWN,CONDITIONAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://www.mofpi.gov.in/en/cold-chain,Official source URL carried from original dataset; parameter-level source extraction pending,https://www.mofpi.gov.in/en/cold-chain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Legacy values not independently supported by an extracted authoritative source were reset to UNKNOWN; see changelog and verification report.,2026-08-27,VERIFIED,UNKNOWN,Not eligible for deterministic financial matching until the scheme-specific official rule source is extracted.,LOW,UNKNOWN,No final embedding_text retained.,SIH26092-039,UNKNOWN
SIH26092-040,UNKNOWN,PMKSY – Agro-Processing Cluster,UNKNOWN,Grant in aid up to ₹10 Crore (35% to 50% of eligible project cost) for developing common infrastructure in Agro-Processing Clusters.,UNKNOWN,Creating modern infrastructure clusters for agro-processing units.,Ministry of Food Processing Industries,Ministry of Food Processing Industries,MoFPI / Project Management Agencies,"Agro-processors, Promoters, FPOs, Cooperatives","PROMOTER, COMPANY, COOPERATIVE",UNKNOWN,FOOD_PROCESSOR,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FOOD_PROCESSING,UNKNOWN,UNKNOWN,NEW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CAPITAL_GRANT,UNKNOWN,UNKNOWN,UNKNOWN,200000000.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CONDITIONAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://mofpi.gov.in/en/Schemes/agro-processing-cluster/download-guidelines-2,Official source URL carried from original dataset; parameter-level source extraction pending,https://mofpi.gov.in/en/Schemes/agro-processing-cluster/download-guidelines-2,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Legacy values not independently supported by an extracted authoritative source were reset to UNKNOWN; see changelog and verification report.,2026-08-27,VERIFIED,UNKNOWN,Not eligible for deterministic financial matching until the scheme-specific official rule source is extracted.,LOW,UNKNOWN,No final embedding_text retained.,SIH26092-040,UNKNOWN
SIH26092-041,UNKNOWN,Coir Udyami Yojana,UNKNOWN,40% capital subsidy for coir units with project cost up to ₹10 Lakh with bank loan financing.,UNKNOWN,Establishment of coir processing micro-units for sustainable livelihood.,Coir Board,"Ministry of Micro, Small and Medium Enterprises",Coir Board / State DICs,Coir Artisans and Entrepreneurs setting up coir units,"INDIVIDUAL, COIR_UNIT",UNKNOWN,"COIR_ARTISAN, ARTISAN",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,COIR_INDUSTRY,UNKNOWN,UNKNOWN,NEW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CREDIT_LINKED_SUBSIDY,UNKNOWN,UNKNOWN,UNKNOWN,1000000.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,40.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,http://coirboard.gov.in/wp-content/uploads/2015/06/OperationalGuidelines_CUY.pdf,Official source URL carried from original dataset; parameter-level source extraction pending,http://coirboard.gov.in/wp-content/uploads/2015/06/OperationalGuidelines_CUY.pdf,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Legacy values not independently supported by an extracted authoritative source were reset to UNKNOWN; see changelog and verification report.,2026-08-27,VERIFIED,UNKNOWN,Not eligible for deterministic financial matching until the scheme-specific official rule source is extracted.,LOW,UNKNOWN,No final embedding_text retained.,SIH26092-041,UNKNOWN
SIH26092-042,UNKNOWN,Mahila Coir Yojana,UNKNOWN,75% subsidy on cost of motorized coir spinning ratts / equipment following 2-month skill training for women artisans.,UNKNOWN,Providing motorized ratts / coir processing machinery to trained women artisans at 75% subsidy.,Coir Board,"Ministry of Micro, Small and Medium Enterprises",Coir Board / Coir Training Centres,Rural Women Artisans in coir spinning regions,"INDIVIDUAL, FEMALE",UNKNOWN,"WOMEN, COIR_ARTISAN",UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,COIR_INDUSTRY,UNKNOWN,UNKNOWN,SELF_EMPLOYMENT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SUBSIDY,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,75.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,http://coirboard.gov.in/wp-content/uploads/2015/11/Financial-Assistance-Schemes.pdf,Official source URL carried from original dataset; parameter-level source extraction pending,http://coirboard.gov.in/wp-content/uploads/2015/11/Financial-Assistance-Schemes.pdf,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Legacy values not independently supported by an extracted authoritative source were reset to UNKNOWN; see changelog and verification report.,2026-08-27,VERIFIED,UNKNOWN,Not eligible for deterministic financial matching until the scheme-specific official rule source is extracted.,LOW,UNKNOWN,No final embedding_text retained.,SIH26092-042,UNKNOWN
SIH26092-043,UNKNOWN,TREAD for Women,UNKNOWN,Government grant up to 30% of total project cost for NGOs/institutions supporting women micro-enterprises and credit linkages.,UNKNOWN,Trade Related Entrepreneurship Assistance and Development for Women.,Ministry of MSME,"Ministry of Micro, Small and Medium Enterprises",Nodal Banks / Financial Institutions / NGOs,Women Entrepreneurs and Women Self Help Groups,"FEMALE, SHG, NGO",UNKNOWN,"WOMEN, SHG",UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,MICRO_ENTERPRISE,UNKNOWN,UNKNOWN,ANY_STAGE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,GRANT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,30.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://msme.gov.in/schemes/entrepreneurship-and-skill-development-programs,Official source URL carried from original dataset; parameter-level source extraction pending,https://msme.gov.in/schemes/entrepreneurship-and-skill-development-programs,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Legacy values not independently supported by an extracted authoritative source were reset to UNKNOWN; see changelog and verification report.,2026-08-27,VERIFIED,UNKNOWN,Not eligible for deterministic financial matching until the scheme-specific official rule source is extracted.,LOW,UNKNOWN,No final embedding_text retained.,SIH26092-043,UNKNOWN
SIH26092-044,UNKNOWN,Procurement and Marketing Support Scheme,UNKNOWN,"Financial reimbursement for trade fair stall charges, space rent, and marketing development for MSEs.",UNKNOWN,"Promoting marketing capability, trade fair participation, and GeM onboarding for MSEs.",Ministry of MSME,"Ministry of Micro, Small and Medium Enterprises",MSME-DFOs / NSIC,Micro and Small Enterprises (MSEs),"MICRO_ENTERPRISE, SMALL_ENTERPRISE",UNKNOWN,MSE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,MSME,UNKNOWN,UNKNOWN,EXISTING,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,MARKET_LINKAGE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://my.msme.gov.in/MyMsme/COM_Matu.aspx,Official source URL carried from original dataset; parameter-level source extraction pending,https://my.msme.gov.in/MyMsme/COM_Matu.aspx,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Legacy values not independently supported by an extracted authoritative source were reset to UNKNOWN; see changelog and verification report.,2026-08-27,VERIFIED,UNKNOWN,Not eligible for deterministic financial matching until the scheme-specific official rule source is extracted.,LOW,UNKNOWN,No final embedding_text retained.,SIH26092-044,UNKNOWN
SIH26092-045,UNKNOWN,NSIC Raw Material Assistance,UNKNOWN,"Financial assistance for bulk raw material procurement (steel, aluminum, copper, polymer) against bank guarantee.",UNKNOWN,Procurement of raw materials with financial assistance against bank guarantee.,NSIC,"Ministry of Micro, Small and Medium Enterprises",National Small Industries Corporation (NSIC),"Manufacturing Micro, Small and Medium Enterprises",MANUFACTURING_MSME,UNKNOWN,MSME,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,MANUFACTURING,UNKNOWN,UNKNOWN,EXISTING,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,RAW_MATERIAL_ASSISTANCE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://www.nsic.co.in/documents/pdfs/RMA/FAQ-RMA-SCHEME-18082025.pdf,Official source URL carried from original dataset; parameter-level source extraction pending,https://www.nsic.co.in/documents/pdfs/RMA/FAQ-RMA-SCHEME-18082025.pdf,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Legacy values not independently supported by an extracted authoritative source were reset to UNKNOWN; see changelog and verification report.,2026-08-27,VERIFIED,UNKNOWN,Not eligible for deterministic financial matching until the scheme-specific official rule source is extracted.,LOW,UNKNOWN,No final embedding_text retained.,SIH26092-045,UNKNOWN
SIH26092-046,UNKNOWN,MSME Innovative – Incubation,UNKNOWN,Grant up to ₹15 Lakh per idea for prototype development and incubation support through Host Institutes.,UNKNOWN,Financial support for incubation and developing innovative prototypes into commercial products.,Ministry of MSME,"Ministry of Micro, Small and Medium Enterprises","MSME-DFOs / Host Institutes (IITs, NITs, Colleges)","Innovators, MSMEs, Students with novel technical ideas","INDIVIDUAL, MSME, STUDENT",UNKNOWN,"INNOVATOR, STUDENT, MSME",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,INNOVATION,UNKNOWN,UNKNOWN,NEW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,GRANT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1500000.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://innovative.msme.gov.in/Documents/FinalGuidelines_MSME_Innovative.pdf,Official source URL carried from original dataset; parameter-level source extraction pending,https://innovative.msme.gov.in/Documents/FinalGuidelines_MSME_Innovative.pdf,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Legacy values not independently supported by an extracted authoritative source were reset to UNKNOWN; see changelog and verification report.,2026-08-27,VERIFIED,UNKNOWN,Not eligible for deterministic financial matching until the scheme-specific official rule source is extracted.,LOW,UNKNOWN,No final embedding_text retained.,SIH26092-046,UNKNOWN
SIH26092-047,UNKNOWN,MSME Innovative – Design,UNKNOWN,75% grant assistance up to ₹40 Lakh for micro/small/medium enterprises for professional design project consultancy.,UNKNOWN,Financial assistance for engaging expert design consultants and student design projects.,Ministry of MSME,"Ministry of Micro, Small and Medium Enterprises","IISc Bangalore, IITs, NIDs / MSME-DFOs",Manufacturing MSMEs seeking professional design expertise,MSME,UNKNOWN,MSME,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,DESIGN_INNOVATION,UNKNOWN,UNKNOWN,EXISTING,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,GRANT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,75.0,UNKNOWN,UNKNOWN,4000000.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://innovative.msme.gov.in/Documents/MSME_InnovativeFAQ.pdf,Official source URL carried from original dataset; parameter-level source extraction pending,https://innovative.msme.gov.in/Documents/MSME_InnovativeFAQ.pdf,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Legacy values not independently supported by an extracted authoritative source were reset to UNKNOWN; see changelog and verification report.,2026-08-27,VERIFIED,UNKNOWN,Not eligible for deterministic financial matching until the scheme-specific official rule source is extracted.,LOW,UNKNOWN,No final embedding_text retained.,SIH26092-047,UNKNOWN
SIH26092-048,UNKNOWN,MSME Innovative – IPR Facilitation,UNKNOWN,"Reimbursement up to ₹5 Lakh for foreign patents, ₹1 Lakh for Indian patents, and ₹10,000 for trademark registration.",UNKNOWN,"Reimbursement of expenses incurred in registration of Patents, Trademarks, GI, and Industrial Designs.",Ministry of MSME,"Ministry of Micro, Small and Medium Enterprises",IPR Facilitation Centres / MSME-DFOs,"MSMEs and Innovators seeking Patent, Trademark, and GI registration","MSME, INNOVATOR",UNKNOWN,"MSME, INNOVATOR",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,INTELLECTUAL_PROPERTY,UNKNOWN,UNKNOWN,ANY_STAGE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,REIMBURSEMENT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://innovative.msme.gov.in/Home/AboutIpr,Official source URL carried from original dataset; parameter-level source extraction pending,https://innovative.msme.gov.in/Home/AboutIpr,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Legacy values not independently supported by an extracted authoritative source were reset to UNKNOWN; see changelog and verification report.,2026-08-27,VERIFIED,UNKNOWN,Not eligible for deterministic financial matching until the scheme-specific official rule source is extracted.,LOW,UNKNOWN,No final embedding_text retained.,SIH26092-048,UNKNOWN
